id	name	connectivity	gene_id	kme	module	TN_corr	Temperature_corr	NH3N_corr	TP_corr	TUB_corr	DO_corr	pH_corr	COD_corr	EC_corr	V_corr
g__Rivicola	g__Rivicola	0.6991480218278431	g__Rivicola	0.5243	salmon	-0.173	-0.0361	0.17	0.0701	0.0626	-0.0589	0.0613	-0.0875	0.102	0.133
g__Ruminococcus	g__Ruminococcus	5.500515110317039	g__Ruminococcus	0.7483	salmon	-0.0313	0.0538	0.0112	-0.0777	-0.1	-0.0374	-0.104	-0.0653	0.0227	0.135
g__Tinocladia	g__Tinocladia	0.43813237130258204	g__Tinocladia	0.4169	salmon	-0.21	0.232	-0.0012	-0.0951	-0.0764	0.189	0.181	0.0644	-0.12	0.237
s__Micropterus_salmoides	s__Micropterus_salmoides	0.267146868852499	s__Micropterus_salmoides	0.4482	salmon	0.14	-0.188	-0.058	-0.0704	-0.134	0.0499	-0.0465	-0.0469	-0.141	-0.0949
s__Silurus_meridionalis	s__Silurus_meridionalis	4.0038384989462	s__Silurus_meridionalis	0.7042	salmon	-0.0904	0.134	-0.0342	-0.0223	-0.0251	-0.046	0.0117	-0.0578	0.011	0.287
g__Chalicogloea_CCALA_975	g__Chalicogloea_CCALA_975	29.5728724253499	g__Chalicogloea_CCALA_975	0.9962	salmon										
g__Benzaitenia	g__Benzaitenia	29.5728724253499	g__Benzaitenia	0.9962	salmon										
g__Schmitzia	g__Schmitzia	29.5728724253499	g__Schmitzia	0.9962	salmon										
g__Stereocladon	g__Stereocladon	1.20226521221794	g__Stereocladon	0.5928	salmon										
g__norank_f__Actinomycetaceae	g__norank_f__Actinomycetaceae	29.5728724253499	g__norank_f__Actinomycetaceae	0.9962	salmon										
g__norank_f__M2PB4-65_termite_group	g__norank_f__M2PB4-65_termite_group	29.5728724253499	g__norank_f__M2PB4-65_termite_group	0.9962	salmon										
g__norank_f__Rikenellaceae	g__norank_f__Rikenellaceae	29.5728724253499	g__norank_f__Rikenellaceae	0.9962	salmon										
g__norank_o__Bacteroidales	g__norank_o__Bacteroidales	29.5728724253499	g__norank_o__Bacteroidales	0.9962	salmon										
g__norank_o__Campylobacterales	g__norank_o__Campylobacterales	29.5728724253499	g__norank_o__Campylobacterales	0.9962	salmon										
g__Fibrobacter	g__Fibrobacter	29.5728724253499	g__Fibrobacter	0.9962	salmon										
g__Butyrivibrio	g__Butyrivibrio	29.5728724253499	g__Butyrivibrio	0.9962	salmon										
g__Eubacterium_xylanophilum_group	g__Eubacterium_xylanophilum_group	29.5728724253499	g__Eubacterium_xylanophilum_group	0.9962	salmon										
g__Lachnospiraceae_NK4A136_group	g__Lachnospiraceae_NK4A136_group	29.5728724253499	g__Lachnospiraceae_NK4A136_group	0.9962	salmon										
g__Lachnospiraceae_XPB1014_group	g__Lachnospiraceae_XPB1014_group	29.5728724253499	g__Lachnospiraceae_XPB1014_group	0.9962	salmon										
g__XBB1006	g__XBB1006	11.6121198043549	g__XBB1006	0.8567	salmon										
g__UCG-009	g__UCG-009	29.5728724253499	g__UCG-009	0.9962	salmon										
g__UCG-005	g__UCG-005	29.5728724253499	g__UCG-005	0.9962	salmon										
g__norank_f__UCG-010	g__norank_f__UCG-010	29.5728724253499	g__norank_f__UCG-010	0.9962	salmon										
g__Amnipila	g__Amnipila	29.5728724253499	g__Amnipila	0.9962	salmon										
g__Saccharofermentans	g__Saccharofermentans	29.5728724253499	g__Saccharofermentans	0.9962	salmon										
g__norank_f__Leptotrichiaceae	g__norank_f__Leptotrichiaceae	29.5728724253499	g__norank_f__Leptotrichiaceae	0.9962	salmon										
g__Methylosarcina	g__Methylosarcina	29.5728724253499	g__Methylosarcina	0.9962	salmon										
g__Moraxella	g__Moraxella	29.5728724253499	g__Moraxella	0.9962	salmon										
g__Aminomonas	g__Aminomonas	29.5728724253499	g__Aminomonas	0.9962	salmon										
g__Lactivibrio	g__Lactivibrio	29.5728724253499	g__Lactivibrio	0.9962	salmon										
s__Tridentiger_bifasciatus	s__Tridentiger_bifasciatus	3.89668489474153	s__Tridentiger_bifasciatus	0.7027	salmon										
g__Gliomastix	g__Gliomastix	0.929932009248032	g__Gliomastix	0.5636	salmon										
g__Gelasimus	g__Gelasimus	3.82552715743209	g__Gelasimus	0.71	salmon										
g__Phyllangia	g__Phyllangia	29.5728724253499	g__Phyllangia	0.9962	salmon										
g__Koerneria	g__Koerneria	29.5728724253499	g__Koerneria	0.9962	salmon										
g__Litoditis	g__Litoditis	29.5728724253499	g__Litoditis	0.9962	salmon										
g__Nodulabium	g__Nodulabium	3.11578961466902	g__Nodulabium	0.6982	salmon										
g__Halitholus	g__Halitholus	29.5728724253499	g__Halitholus	0.9962	salmon										
g__Perdicella	g__Perdicella	22.6504698765988	g__Perdicella	0.961	salmon										
g__Stephanomia	g__Stephanomia	16.8977298009939	g__Stephanomia	0.909	salmon										
