id	name	connectivity	gene_id	kme	module	TN_corr	Temperature_corr	NH3N_corr	TP_corr	TUB_corr	DO_corr	pH_corr	COD_corr	EC_corr	V_corr
g__norank_o__B2M28	g__norank_o__B2M28	18.8377836735264	g__norank_o__B2M28	0.9925	darkgrey	0.0928	0.0663	-0.0306	0.127	0.353	-0.016	0.0322	0.0468	-0.0231	0.156
g__norank_o__Clostridia_vadinBB60_group	g__norank_o__Clostridia_vadinBB60_group	18.8377836735264	g__norank_o__Clostridia_vadinBB60_group	0.9925	darkgrey	0.0928	0.0663	-0.0306	0.127	0.353	-0.016	0.0322	0.0468	-0.0231	0.156
g__norank_o__GIF9	g__norank_o__GIF9	6.71152713313663	g__norank_o__GIF9	0.8421	darkgrey	0.202	0.125	-0.0453	0.328	0.531	-0.0811	0.102	0.112	-0.0704	0.199
g__norank_o__PS-B29	g__norank_o__PS-B29	18.8377836735264	g__norank_o__PS-B29	0.9925	darkgrey	0.0928	0.0663	-0.0306	0.127	0.353	-0.016	0.0322	0.0468	-0.0231	0.156
g__norank_o__Syntrophobacterales	g__norank_o__Syntrophobacterales	1.9118171902225198	g__norank_o__Syntrophobacterales	0.6852	darkgrey	0.258	0.0099	-0.0674	0.114	0.277	-0.101	-0.25	0.18	-0.0001	0.0668
g__norank_o__SZB30	g__norank_o__SZB30	3.4382459742818905	g__norank_o__SZB30	0.7432	darkgrey	0.0208	0.0793	-0.0217	0.449	0.602	-0.0671	0.101	0.189	-0.0342	0.305
g__norank_o__UASB-TL25	g__norank_o__UASB-TL25	10.907452246386098	g__norank_o__UASB-TL25	0.9082	darkgrey	0.0928	0.0663	-0.0306	0.127	0.353	-0.016	0.0322	0.0468	-0.0231	0.156
g__Salinisphaera	g__Salinisphaera	18.8377836735264	g__Salinisphaera	0.9925	darkgrey	0.0928	0.0663	-0.0306	0.127	0.353	-0.016	0.0322	0.0468	-0.0231	0.156
g__Segetibacter	g__Segetibacter	7.2139825817480006	g__Segetibacter	0.8427	darkgrey	0.0502	0.109	0.532	0.102	0.313	-0.0786	-0.0789	0.0137	-0.0317	0.108
g__Snodgrassella	g__Snodgrassella	18.8377836735264	g__Snodgrassella	0.9925	darkgrey	0.0928	0.0663	-0.0306	0.127	0.353	-0.016	0.0322	0.0468	-0.0231	0.156
g__Tyzzerella	g__Tyzzerella	7.70273649543025	g__Tyzzerella	0.8552	darkgrey	0.0928	0.0663	-0.0306	0.127	0.353	-0.016	0.0322	0.0468	-0.0231	0.156
g__Williamsia	g__Williamsia	13.067545282336301	g__Williamsia	0.9422	darkgrey	0.173	0.107	0.231	0.183	0.354	-0.0402	-0.0711	0.0314	-0.0462	0.116
g__Woeseia	g__Woeseia	9.74685430318387	g__Woeseia	0.89	darkgrey	0.0928	0.0663	-0.0306	0.127	0.353	-0.016	0.0322	0.0468	-0.0231	0.156
s__Cobitis_choii	s__Cobitis_choii	16.5043610800996	s__Cobitis_choii	0.9732	darkgrey	0.0703	0.102	-0.0285	0.123	0.341	-0.0572	0.0147	0.0705	-0.0115	0.233
s__Mugilogobius_chulae	s__Mugilogobius_chulae	5.62683465071592	s__Mugilogobius_chulae	0.8006	darkgrey	0.128	0.178	-0.0465	0.451	0.579	-0.158	-0.0238	0.246	-0.0009	0.381
s__Niwaella_delicata	s__Niwaella_delicata	18.8377836735264	s__Niwaella_delicata	0.9925	darkgrey	0.0928	0.0663	-0.0306	0.127	0.353	-0.016	0.0322	0.0468	-0.0231	0.156
s__Niwaella_nigrolinea	s__Niwaella_nigrolinea	18.8377836735264	s__Niwaella_nigrolinea	0.9925	darkgrey	0.0928	0.0663	-0.0306	0.127	0.353	-0.016	0.0322	0.0468	-0.0231	0.156
s__Psenopsis_anomala	s__Psenopsis_anomala	5.7870257071611	s__Psenopsis_anomala	0.8048	darkgrey	0.149	0.18	-0.051	0.474	0.631	-0.174	0.0021	0.252	-0.015	0.37
s__Saurida_undosquamis	s__Saurida_undosquamis	6.905135897351719	s__Saurida_undosquamis	0.8351	darkgrey	0.0856	0.155	-0.0394	0.483	0.628	-0.128	0.0237	0.236	-0.0076	0.391
