id	name	connectivity	gene_id	kme	module	TN_corr	Temperature_corr	NH3N_corr	TP_corr	TUB_corr	DO_corr	pH_corr	COD_corr	EC_corr	V_corr
g__Montastraea	g__Montastraea	15.3291496351014	g__Montastraea	0.9827	darkred	-0.0596	-0.184	-0.0329	-0.123	-0.0992	0.0833	0.0738	-0.137	0.12	-0.105
g__norank_f__AB1	g__norank_f__AB1	1.5546573818030602	g__norank_f__AB1	0.6795	darkred	0.0218	-0.119	-0.0822	-0.0739	-0.0718	0.161	0.142	0.0071	-0.0559	-0.26
g__norank_f__Elsteraceae	g__norank_f__Elsteraceae	3.44850472501683	g__norank_f__Elsteraceae	0.7671	darkred	-0.087	-0.256	-0.0476	-0.178	-0.127	0.127	0.082	-0.192	0.196	-0.169
g__norank_o__Subgroup_15	g__norank_o__Subgroup_15	2.9688134080925095	g__norank_o__Subgroup_15	0.7491	darkred	-0.0596	-0.184	-0.0329	-0.123	-0.0992	0.0833	0.0738	-0.137	0.12	-0.105
g__Oroperipatus	g__Oroperipatus	15.3291496351014	g__Oroperipatus	0.9827	darkred	-0.0596	-0.184	-0.0329	-0.123	-0.0992	0.0833	0.0738	-0.137	0.12	-0.105
g__Peltodytes	g__Peltodytes	15.3291496351014	g__Peltodytes	0.9827	darkred	-0.0596	-0.184	-0.0329	-0.123	-0.0992	0.0833	0.0738	-0.137	0.12	-0.105
g__Pichia	g__Pichia	0.546323121684322	g__Pichia	0.554	darkred	-0.168	-0.395	-0.0714	-0.28	-0.215	0.188	0.14	-0.298	0.31	-0.196
g__Plakortis	g__Plakortis	1.9548513160127199	g__Plakortis	0.7046	darkred	-0.0596	-0.184	-0.0329	-0.123	-0.0992	0.0833	0.0738	-0.137	0.12	-0.105
g__Procambarus	g__Procambarus	1.9936758145673898	g__Procambarus	0.7098	darkred	-0.104	-0.259	-0.0476	-0.185	-0.138	0.18	0.0842	-0.186	0.19	0.0136
g__Pseudofabraea	g__Pseudofabraea	1.0093109220998	g__Pseudofabraea	0.6275	darkred	-0.0491	-0.303	-0.06	-0.114	-0.123	0.136	0.0812	-0.233	0.154	-0.24
g__Rhodomonas	g__Rhodomonas	0.39945792055574103	g__Rhodomonas	0.5273	darkred	-0.172	-0.189	-0.0453	-0.193	-0.217	-0.0896	-0.153	0.0811	0.124	-0.131
g__Silene	g__Silene	1.7060423319661697	g__Silene	0.6907	darkred	-0.0933	-0.297	-0.0546	-0.213	-0.178	0.146	0.113	-0.225	0.229	-0.174
g__Sinularia	g__Sinularia	7.267342295553941	g__Sinularia	0.8898	darkred	-0.0937	-0.295	-0.0534	-0.207	-0.157	0.154	0.117	-0.225	0.225	-0.181
g__Stichastrella	g__Stichastrella	15.3291496351014	g__Stichastrella	0.9827	darkred	-0.0596	-0.184	-0.0329	-0.123	-0.0992	0.0833	0.0738	-0.137	0.12	-0.105
g__Virescentia	g__Virescentia	5.28451947411716	g__Virescentia	0.8288	darkred	-0.0596	-0.184	-0.0329	-0.123	-0.0992	0.0833	0.0738	-0.137	0.12	-0.105
s__Rhinogobius_brunneus	s__Rhinogobius_brunneus	1.87772174913641	s__Rhinogobius_brunneus	0.7241	darkred	-0.136	-0.409	-0.0736	-0.256	-0.218	0.2	0.118	-0.304	0.257	-0.225
s__Sarotherodon_galilaeus	s__Sarotherodon_galilaeus	0.14129160199154503	s__Sarotherodon_galilaeus	0.4656	darkred	0.11	-0.368	-0.0589	-0.053	-0.0825	0.16	-0.0347	-0.12	0.0501	-0.223
s__Scomber_japonicus	s__Scomber_japonicus	2.34720795143558	s__Scomber_japonicus	0.7246	darkred	-0.0596	-0.256	-0.0421	-0.106	-0.143	0.113	0.0387	-0.204	0.106	-0.192
s__Zacco_platypus	s__Zacco_platypus	2.1421460364189	s__Zacco_platypus	0.7406	darkred	-0.154	-0.321	-0.0823	-0.269	-0.273	0.326	0.166	-0.342	0.167	-0.282
