id	name	connectivity	gene_id	kme	module	TN_corr	Temperature_corr	NH3N_corr	TP_corr	TUB_corr	DO_corr	pH_corr	COD_corr	EC_corr	V_corr
g__Salilagenidium	g__Salilagenidium	15.902520385942099	g__Salilagenidium	0.9503	grey60	-0.12	0.0679	-0.0331	0.001	-0.0253	0.0307	-0.0161	-0.0888	-0.0161	0.287
g__Stilbella	g__Stilbella	13.0234350256501	g__Stilbella	0.9399	grey60	-0.14	0.102	-0.0426	-0.0089	-0.0305	0.0039	-0.0006	-0.105	-0.028	0.309
g__Tergipes	g__Tergipes	15.902520385942099	g__Tergipes	0.9503	grey60	-0.12	0.0679	-0.0331	0.001	-0.0253	0.0307	-0.0161	-0.0888	-0.0161	0.287
g__Thermocyclops	g__Thermocyclops	2.87822578728441	g__Thermocyclops	0.725	grey60	-0.23	0.285	-0.052	-0.073	-0.0943	-0.122	-0.0916	0.0152	-0.0886	0.455
g__Tiaropsis	g__Tiaropsis	15.902520385942099	g__Tiaropsis	0.9503	grey60	-0.12	0.0679	-0.0331	0.001	-0.0253	0.0307	-0.0161	-0.0888	-0.0161	0.287
s__Jinshaia_sinensis	s__Jinshaia_sinensis	9.78615444795499	s__Jinshaia_sinensis	0.9189	grey60	-0.274	0.254	-0.0438	-0.0662	-0.107	-0.147	-0.114	-0.0327	-0.0173	0.414
s__Leptobotia_microphthalma	s__Leptobotia_microphthalma	4.96906339787208	s__Leptobotia_microphthalma	0.768	grey60	-0.282	0.323	-0.0585	-0.0794	-0.101	-0.209	-0.0909	-0.0236	-0.0785	0.426
s__Leptobotia_taeniops	s__Leptobotia_taeniops	13.5076661880262	s__Leptobotia_taeniops	0.9421	grey60	-0.132	0.109	-0.0312	-0.0044	-0.0493	-0.0178	-0.0316	-0.0927	0.0009	0.251
s__Liobagrus_marginatus	s__Liobagrus_marginatus	0.48029616432297995	s__Liobagrus_marginatus	0.4857	grey60	-0.325	0.199	-0.0849	-0.182	-0.173	-0.12	-0.0752	-0.154	0.122	0.378
s__Megalobrama_pellegrini	s__Megalobrama_pellegrini	9.74067317617575	s__Megalobrama_pellegrini	0.9086	grey60	-0.177	0.11	-0.0443	-0.0137	-0.028	0.0292	-0.0025	-0.118	0.0082	0.388
s__Megalobrama_skolkovii	s__Megalobrama_skolkovii	10.3947670783186	s__Megalobrama_skolkovii	0.9351	grey60	-0.245	0.236	-0.0391	-0.0515	-0.0897	-0.0811	-0.0625	-0.0931	-0.0011	0.449
s__Naso_hexacanthus	s__Naso_hexacanthus	8.68887821168419	s__Naso_hexacanthus	0.8972	grey60	-0.284	0.275	-0.0386	-0.0731	-0.115	-0.104	-0.0925	-0.0167	-0.0323	0.439
s__Onychostoma_macrolepis	s__Onychostoma_macrolepis	9.1225828331585	s__Onychostoma_macrolepis	0.9031	grey60	-0.286	0.265	-0.0489	-0.0571	-0.0922	-0.152	-0.108	-0.0063	-0.0441	0.432
s__Oreochromis_mossambicus	s__Oreochromis_mossambicus	1.1165185295881899	s__Oreochromis_mossambicus	0.6162	grey60	-0.285	-0.0363	-0.0725	-0.192	-0.235	-0.0018	0.0442	-0.209	0.0933	0.148
s__Rhinogobio_typus	s__Rhinogobio_typus	3.52354724153292	s__Rhinogobio_typus	0.732	grey60	-0.251	0.311	-0.0538	-0.0783	-0.0978	-0.188	-0.113	-0.0405	-0.0494	0.443
s__Saurogobio_dabryi	s__Saurogobio_dabryi	0.6971496717693401	s__Saurogobio_dabryi	0.5717	grey60	-0.364	-0.105	-0.084	-0.306	-0.29	0.0712	0.0571	-0.21	0.0557	0.056
s__Silurus_asotus	s__Silurus_asotus	0.30991567057398306	s__Silurus_asotus	0.448	grey60	-0.391	-0.0897	-0.093	-0.278	-0.29	0.0382	0.0672	-0.0493	0.0932	0.203
s__Triplophysa_pappenheimi	s__Triplophysa_pappenheimi	8.96538627409749	s__Triplophysa_pappenheimi	0.9	grey60	-0.278	0.283	-0.0406	-0.0616	-0.1	-0.157	-0.13	0.0051	-0.0658	0.436
