id	name	connectivity	gene_id	kme	module	TN_corr	Temperature_corr	NH3N_corr	TP_corr	TUB_corr	DO_corr	pH_corr	COD_corr	EC_corr	V_corr
g__Flavisolibacter	g__Flavisolibacter	1.64374212770268	g__Flavisolibacter	0.4747	blue	0.0143	0.143	-0.026	-0.0521	0.053	-0.0986	-0.071	0.115	-0.224	-0.0786
g__Frustulia	g__Frustulia	0.31904983566330897	g__Frustulia	0.3663	blue	-0.0651	-0.28	-0.0842	-0.2	-0.0946	0.09	0.0795	-0.263	0.211	-0.301
g__Geothrix	g__Geothrix	4.18604592615955	g__Geothrix	0.5538	blue	0.215	-0.0242	-0.0654	0.0788	0.0608	-0.0254	-0.21	0.156	0.0128	-0.052
g__Haliangium	g__Haliangium	1.63016921923787	g__Haliangium	0.4231	blue	0.265	0.147	0.113	0.0915	0.33	-0.132	-0.107	0.0219	-0.143	-0.0305
g__Halichaetonotus	g__Halichaetonotus	56.7034075842815	g__Halichaetonotus	0.9216	blue	0.16	0.0751	-0.0343	-0.019	0.131	-0.104	-0.093	0.0268	-0.038	0.0258
g__Hydractinia	g__Hydractinia	0.691590692644467	g__Hydractinia	0.4068	blue	-0.0644	-0.249	-0.0234	-0.122	-0.172	0.191	0.0691	-0.204	0.253	0.156
g__Hyocrinus	g__Hyocrinus	13.7718669394686	g__Hyocrinus	0.6945	blue	-0.0724	-0.309	-0.0514	-0.165	-0.18	0.166	0.094	-0.25	0.182	-0.213
g__Ignavibacterium	g__Ignavibacterium	1.7405333484893901	g__Ignavibacterium	0.4728	blue	0.24	0.103	-0.0623	0.149	0.332	-0.084	-0.0279	0.0691	-0.049	0.0509
g__Ilyonectria	g__Ilyonectria	1.19281283144774	g__Ilyonectria	0.4458	blue	0.0239	-0.198	-0.0529	-0.0109	-0.0115	0.0905	0.0868	-0.147	0.1	-0.198
g__Laurenciella	g__Laurenciella	5.05568167706927	g__Laurenciella	0.5861	blue	0.275	0.0773	-0.0329	0.0227	0.0057	-0.201	-0.0662	0.0763	-0.0139	-0.0721
g__Lentimicrobium	g__Lentimicrobium	12.916972772743001	g__Lentimicrobium	0.692	blue	0.153	0.162	0.541	0.0683	0.0182	-0.0045	-0.142	-0.0568	0.0211	0.0265
g__Leuckartiara	g__Leuckartiara	1.15489346523004	g__Leuckartiara	0.4477	blue	-0.199	-0.222	-0.0507	0.187	0.141	0.0438	-0.179	0.23	0.148	0.121
g__Levilinea	g__Levilinea	1.27318979393783	g__Levilinea	0.4655	blue	-0.109	-0.0665	-0.0479	-0.121	-0.0448	-0.0455	0.0385	-0.149	0.0709	-0.207
g__Malacobdella	g__Malacobdella	8.379493522866982	g__Malacobdella	0.6283	blue	-0.0852	0.134	-0.0339	-0.0579	0.0405	-0.134	0.0068	-0.0797	0.0127	-0.124
g__Mesophyllum	g__Mesophyllum	3.6777770875776703	g__Mesophyllum	0.455	blue	0.148	0.102	-0.0445	-0.0334	0.12	-0.114	-0.0953	0.0091	-0.0355	0.0778
g__Microvirga	g__Microvirga	2.25476983160051	g__Microvirga	0.4504	blue	0.122	0.178	-0.0564	-0.0611	0.0923	-0.231	-0.077	-0.0654	-0.0279	-0.102
g__Mitsuaria	g__Mitsuaria	8.385992530670741	g__Mitsuaria	0.641	blue	-0.0852	0.134	-0.0339	-0.0579	0.0405	-0.134	0.0068	-0.0797	0.0127	-0.124
g__mle1-7	g__mle1-7	20.1809034932681	g__mle1-7	0.758	blue	0.16	0.0751	-0.0343	-0.019	0.131	-0.104	-0.093	0.0268	-0.038	0.0258
g__Myriogramme	g__Myriogramme	2.19824022253809	g__Myriogramme	0.5075	blue	0.395	0.0	-0.0621	0.165	0.105	-0.0702	-0.111	-0.0448	-0.104	-0.213
g__Neritilia	g__Neritilia	36.821146568618495	g__Neritilia	0.8332	blue	-0.0084	0.227	0.0587	-0.0615	-0.0936	-0.0875	-0.208	0.0816	-0.171	0.156
g__Neurospora	g__Neurospora	13.8793503489153	g__Neurospora	0.7056	blue	0.217	0.0762	-0.0336	0.0018	0.0681	-0.152	-0.0796	0.0515	-0.0259	0.0258
g__Niastella	g__Niastella	15.0610023988657	g__Niastella	0.7146	blue										
g__norank_c__AD3	g__norank_c__AD3	21.6650667900869	g__norank_c__AD3	0.7622	blue	0.368	0.0712	-0.0187	0.242	0.0533	0.0213	-0.189	-0.0015	-0.069	-0.0721
g__norank_c__AT-s3-28	g__norank_c__AT-s3-28	13.2212074729339	g__norank_c__AT-s3-28	0.6954	blue	0.184	0.0406	-0.0295	-0.0569	-0.0374	-0.0943	-0.0763	0.0113	-0.0693	-0.0721
g__norank_c__Lineage_IIb	g__norank_c__Lineage_IIb	7.3323258062393	g__norank_c__Lineage_IIb	0.6476	blue	0.27	0.121	-0.0275	0.0601	-0.0983	0.0727	0.0236	-0.0627	-0.031	-0.0068
g__norank_c__MB-A2-108	g__norank_c__MB-A2-108	1.9770190947304198	g__norank_c__MB-A2-108	0.4783	blue	0.226	0.0569	-0.0806	0.0702	0.198	-0.194	-0.111	0.0113	-0.0149	-0.127
g__norank_c__MVP-15	g__norank_c__MVP-15	3.4508958063421695	g__norank_c__MVP-15	0.5488	blue	0.151	0.258	0.0322	-0.0154	-0.135	-0.0294	-0.158	0.0304	-0.159	0.125
g__norank_c__P9X2b3D02	g__norank_c__P9X2b3D02	3.04201239269701	g__norank_c__P9X2b3D02	0.5093	blue	0.0808	0.0342	-0.0264	-0.0585	0.164	-0.0022	0.13	-0.0222	0.0838	0.207
g__norank_c__RBG-16-55-12	g__norank_c__RBG-16-55-12	15.6436087275375	g__norank_c__RBG-16-55-12	0.7155	blue	0.368	0.0712	-0.0187	0.242	0.0533	0.0213	-0.189	-0.0015	-0.069	-0.0721
g__norank_c__S0134_terrestrial_group	g__norank_c__S0134_terrestrial_group	12.226109953915902	g__norank_c__S0134_terrestrial_group	0.6877	blue	0.27	0.121	-0.0275	0.0601	-0.0983	0.0727	0.0236	-0.0627	-0.031	-0.0068
g__norank_c__SJA-28	g__norank_c__SJA-28	3.4163906716897703	g__norank_c__SJA-28	0.4951	blue	0.307	0.167	0.184	0.258	0.25	-0.137	-0.168	0.0498	0.001	0.0261
g__norank_c__Subgroup_11	g__norank_c__Subgroup_11	9.99131340969357	g__norank_c__Subgroup_11	0.6785	blue	0.287	0.0865	-0.0449	-0.0319	0.0341	-0.181	-0.11	0.049	-0.0619	-0.021
g__norank_c__Subgroup_25	g__norank_c__Subgroup_25	6.25293183745286	g__norank_c__Subgroup_25	0.6131	blue	0.16	0.0751	-0.0343	-0.019	0.131	-0.104	-0.093	0.0268	-0.038	0.0258
g__norank_c__Subgroup_5	g__norank_c__Subgroup_5	22.3227719124833	g__norank_c__Subgroup_5	0.7837	blue	0.16	0.0751	-0.0343	-0.019	0.131	-0.104	-0.093	0.0268	-0.038	0.0258
g__norank_c__TK10	g__norank_c__TK10	2.33995867649642	g__norank_c__TK10	0.3683	blue	0.176	0.115	0.308	0.0639	0.221	-0.156	-0.123	0.0356	-0.0604	-0.0251
g__norank_f__Barnesiellaceae	g__norank_f__Barnesiellaceae	5.261903085412491	g__norank_f__Barnesiellaceae	0.5905	blue	0.336	0.115	-0.0421	0.128	0.131	-0.367	-0.174	0.25	-0.0947	-0.0042
g__norank_f__BSV26	g__norank_f__BSV26	2.33119481587438	g__norank_f__BSV26	0.4917	blue	0.426	0.226	-0.078	0.329	0.391	-0.254	-0.0715	0.213	-0.0897	0.134
g__norank_f__Cyclobacteriaceae	g__norank_f__Cyclobacteriaceae	1.57612700671799	g__norank_f__Cyclobacteriaceae	0.4818	blue	-0.122	0.0543	-0.0463	-0.0866	-0.134	0.254	0.146	-0.12	0.0658	-0.0219
g__norank_f__DEV007	g__norank_f__DEV007	2.7649612823566603	g__norank_f__DEV007	0.5063	blue	0.169	0.11	-0.0827	0.0922	0.194	-0.0602	0.101	0.0039	-0.0362	-0.127
g__norank_f__Diplorickettsiaceae	g__norank_f__Diplorickettsiaceae	1.100789000464	g__norank_f__Diplorickettsiaceae	0.4458	blue	0.274	0.331	0.166	-0.0299	0.0603	-0.237	-0.0826	0.0053	-0.232	-0.175
g__norank_f__Prolixibacteraceae	g__norank_f__Prolixibacteraceae	1.57645732955272	g__norank_f__Prolixibacteraceae	0.4475	blue	0.109	0.222	-0.0688	0.244	0.411	-0.237	-0.0886	0.227	-0.153	0.237
g__norank_f__SM2D12	g__norank_f__SM2D12	1.2310266650888	g__norank_f__SM2D12	0.4442	blue	-0.0942	-0.0468	-0.0737	-0.12	0.0746	0.0196	0.228	-0.177	0.197	0.174
g__norank_f__Synergistaceae	g__norank_f__Synergistaceae	17.6726007402937	g__norank_f__Synergistaceae	0.7465	blue	-0.0084	0.227	0.0587	-0.0615	-0.0936	-0.0875	-0.208	0.0816	-0.171	0.156
g__norank_f__Syntrophobacteraceae	g__norank_f__Syntrophobacteraceae	3.6462609036977	g__norank_f__Syntrophobacteraceae	0.5358	blue	-0.015	-0.0851	-0.0491	-0.11	0.0139	-0.0569	0.0334	-0.0916	0.107	-0.0983
g__norank_f__WD2101_soil_group	g__norank_f__WD2101_soil_group	6.78937877320141	g__norank_f__WD2101_soil_group	0.6021	blue	0.208	0.0854	-0.047	0.0927	0.239	-0.122	-0.047	0.0602	-0.0583	-0.022
g__norank_f__Zavarziniaceae	g__norank_f__Zavarziniaceae	1.3194364646245902	g__norank_f__Zavarziniaceae	0.4535	blue	-0.12	0.255	-0.0247	-0.0336	-0.104	0.215	0.219	0.12	-0.104	-0.151
g__norank_o__Acidobacteriales	g__norank_o__Acidobacteriales	12.9733459921434	g__norank_o__Acidobacteriales	0.7198	blue	0.324	0.216	0.0098	0.137	0.0277	-0.0727	-0.299	0.0574	-0.168	0.0497
g__norank_o__Aminicenantales	g__norank_o__Aminicenantales	3.00976376700899	g__norank_o__Aminicenantales	0.535	blue	0.191	0.133	-0.0444	0.418	0.6	-0.237	-0.0231	0.276	-0.0862	0.249
g__norank_o__Candidatus_Nomurabacteria	g__norank_o__Candidatus_Nomurabacteria	0.21236435381598898	g__norank_o__Candidatus_Nomurabacteria	0.327	blue	0.0981	-0.0454	0.232	-0.0846	-0.0108	-0.0824	-0.0581	-0.0703	0.0576	-0.0646
g__norank_o__DS-100	g__norank_o__DS-100	2.542604640625	g__norank_o__DS-100	0.487	blue	0.102	0.0851	0.382	-0.113	0.0408	-0.112	-0.039	-0.0344	0.046	0.101
g__norank_o__Lineage_IV	g__norank_o__Lineage_IV	5.10262596009686	g__norank_o__Lineage_IV	0.6039	blue	0.0979	0.213	0.0322	-0.0837	-0.0994	-0.127	-0.217	0.0745	-0.182	0.0894
g__norank_o__MVP-88	g__norank_o__MVP-88	0.318973534629153	g__norank_o__MVP-88	0.3528	blue	0.171	-0.0018	-0.0618	0.0781	0.0199	0.0431	-0.0186	0.0123	-0.21	-0.163
g__norank_o__OPB41	g__norank_o__OPB41	3.1755946962001	g__norank_o__OPB41	0.5305	blue	0.0501	-0.0262	-0.0411	-0.0638	0.0684	-0.0327	0.206	-0.0317	0.176	0.162
g__norank_o__Rokubacteriales	g__norank_o__Rokubacteriales	10.7100844707064	g__norank_o__Rokubacteriales	0.6818	blue	0.136	0.253	0.36	0.0901	0.279	-0.167	-0.195	0.0926	-0.156	0.149
g__norank_o__SM1A07	g__norank_o__SM1A07	4.08616991734096	g__norank_o__SM1A07	0.5627	blue	0.27	0.121	-0.0275	0.0601	-0.0983	0.0727	0.0236	-0.0627	-0.031	-0.0068
g__norank_o__Subgroup_2	g__norank_o__Subgroup_2	10.0472478512028	g__norank_o__Subgroup_2	0.6814	blue	0.0928	0.0663	-0.0306	0.127	0.353	-0.016	0.0322	0.0468	-0.0231	0.156
g__norank_p__FCPU426	g__norank_p__FCPU426	3.6481023134087	g__norank_p__FCPU426	0.5697	blue	0.171	0.0874	-0.0298	0.215	0.262	-0.175	-0.0278	0.141	-0.0339	0.135
g__norank_p__TA06	g__norank_p__TA06	4.1926989695139305	g__norank_p__TA06	0.5656	blue	0.0928	0.0663	-0.0306	0.127	0.353	-0.016	0.0322	0.0468	-0.0231	0.156
g__norank_p__WS2	g__norank_p__WS2	5.523143095760481	g__norank_p__WS2	0.4836	blue	0.262	0.101	-0.0453	-0.0079	0.122	-0.18	-0.113	0.0566	-0.0406	-0.0066
g__norank_p__Zixibacteria	g__norank_p__Zixibacteria	1.74991671447018	g__norank_p__Zixibacteria	0.4695	blue	0.136	-0.0052	0.202	-0.0655	-0.0045	-0.0828	-0.233	0.0638	-0.121	-0.121
g__Ochlerotatus	g__Ochlerotatus	12.719648804035199	g__Ochlerotatus	0.6842	blue	-0.0904	0.166	0.0065	-0.0071	-0.0175	-0.184	-0.074	0.109	0.0487	0.352
g__Orthemis	g__Orthemis	17.161328372883197	g__Orthemis	0.7216	blue	-0.0111	0.147	-0.0199	0.294	0.331	-0.152	0.0705	0.162	0.0189	0.317
g__Otostigmus	g__Otostigmus	11.7395748988724	g__Otostigmus	0.7145	blue	-0.0109	-0.12	-0.0409	0.24	0.293	0.0523	0.251	0.0303	0.188	0.0441
g__Pagurus	g__Pagurus	5.4966258978612	g__Pagurus	0.5995	blue	0.0521	-0.0305	-0.044	0.34	0.409	0.018	0.201	0.0542	0.0393	0.0465
g__Pelolinea	g__Pelolinea	19.4149242440004	g__Pelolinea	0.7468	blue										
g__Phaeodactylibacter	g__Phaeodactylibacter	2.8991301124621702	g__Phaeodactylibacter	0.481	blue	0.294	0.0167	-0.065	0.0475	0.113	-0.0312	-0.167	-0.0305	0.0387	0.0115
g__Phycodrys	g__Phycodrys	6.14448176633433	g__Phycodrys	0.6487	blue	-0.0103	-0.0343	-0.0775	0.0922	0.215	0.0154	-0.0286	-0.0427	0.216	-0.0119
g__Phyllariopsis	g__Phyllariopsis	16.6529435575921	g__Phyllariopsis	0.7387	blue	-0.0852	0.134	-0.0339	-0.0579	0.0405	-0.134	0.0068	-0.0797	0.0127	-0.124
g__Plakina	g__Plakina	1.62268506538005	g__Plakina	0.4489	blue										
g__Plasmopara	g__Plasmopara	27.455892769778103	g__Plasmopara	0.7887	blue	0.12	0.0981	-0.0271	-0.0294	-0.0316	-0.161	-0.0362	-0.071	-0.0188	-0.0916
g__Podosira	g__Podosira	1.5269219001320902	g__Podosira	0.4627	blue	-0.12	-0.402	-0.0731	-0.249	-0.238	0.272	0.113	-0.295	0.251	-0.191
g__Polypylis	g__Polypylis	11.666859319377	g__Polypylis	0.6815	blue	0.147	0.0594	-0.0004	0.202	-0.0628	-0.359	-0.305	0.401	-0.0633	0.0258
g__Propionivibrio	g__Propionivibrio	5.69657480081802	g__Propionivibrio	0.6059	blue	0.16	0.0751	-0.0343	-0.019	0.131	-0.104	-0.093	0.0268	-0.038	0.0258
g__Proteiniclasticum	g__Proteiniclasticum	1.5863434310868898	g__Proteiniclasticum	0.4792	blue	-0.206	-0.315	-0.0485	-0.141	-0.155	0.0367	-0.17	0.0787	0.218	-0.141
g__Pterocladiella	g__Pterocladiella	2.2973586659738903	g__Pterocladiella	0.515	blue	-0.229	-0.512	-0.0767	-0.349	-0.274	0.309	0.319	-0.27	0.482	-0.149
g__Pyrgulopsis	g__Pyrgulopsis	25.8311940544102	g__Pyrgulopsis	0.808	blue	0.13	0.0407	-0.0319	0.181	0.222	-0.0618	0.0482	0.0642	-0.0457	-0.0721
g__Ralfsia	g__Ralfsia	49.1036529419709	g__Ralfsia	0.8699	blue										
g__RB41	g__RB41	5.27651621364566	g__RB41	0.5882	blue	0.286	0.188	-0.0686	0.209	0.309	-0.0913	-0.0994	0.0214	-0.0699	0.191
g__RBG-16-58-14	g__RBG-16-58-14	1.16389943774542	g__RBG-16-58-14	0.4581	blue	-0.0109	0.067	-0.0488	0.2	0.332	-0.18	0.0818	0.0506	0.0654	0.189
g__Rhodoluna	g__Rhodoluna	1.50759708525398	g__Rhodoluna	0.428	blue	0.0137	-0.116	0.0036	-0.0323	0.0612	0.0919	-0.0764	0.227	-0.378	-0.159
g__Rhodoplanes	g__Rhodoplanes	3.60760066501956	g__Rhodoplanes	0.5434	blue	0.16	0.0751	-0.0343	-0.019	0.131	-0.104	-0.093	0.0268	-0.038	0.0258
g__Riquetophycus	g__Riquetophycus	2.10594779674057	g__Riquetophycus	0.5295	blue	-0.0957	0.303	-0.0851	0.0743	0.149	0.0871	0.208	-0.0234	-0.104	-0.0028
g__Roseimicrobium	g__Roseimicrobium	6.719297804120719	g__Roseimicrobium	0.5785	blue	0.205	0.0861	-0.046	0.073	0.225	-0.122	-0.0579	0.0553	-0.056	-0.013
g__Rubramoena	g__Rubramoena	0.833719248837534	g__Rubramoena	0.4278	blue	-0.0512	0.145	-0.0446	-0.0245	-0.038	-0.0807	-0.0151	-0.0995	-0.0083	0.0597
g__Schimmelmannia	g__Schimmelmannia	0.6660849707939649	g__Schimmelmannia	0.4015	blue	0.189	-0.354	0.0323	0.0028	-0.219	0.232	0.0848	-0.124	0.0767	-0.282
g__Schizochytrium	g__Schizochytrium	25.659567734147	g__Schizochytrium	0.7778	blue	-0.0459	-0.185	-0.0341	-0.112	-0.0933	0.199	0.108	-0.114	0.0479	-0.157
g__Schlesneria	g__Schlesneria	36.7229760741129	g__Schlesneria	0.8301	blue	-0.0477	0.0946	0.98	-0.006	0.0323	-0.115	-0.186	-0.0444	-0.0219	-0.0394
g__Schuchertinia	g__Schuchertinia	0.820271045184501	g__Schuchertinia	0.445	blue	-0.124	-0.0796	-0.0874	-0.213	-0.153	0.0503	0.147	-0.234	0.092	0.0526
g__Sepia	g__Sepia	31.179834048557	g__Sepia	0.8032	blue	-0.0904	0.166	0.0065	-0.0071	-0.0175	-0.184	-0.074	0.109	0.0487	0.352
g__Setacea	g__Setacea	1.5944617296547299	g__Setacea	0.4671	blue	-0.121	-0.176	-0.0279	-0.199	-0.148	0.105	0.313	-0.147	0.317	0.151
g__Sheathia	g__Sheathia	1.02275433163523	g__Sheathia	0.4354	blue	0.03	0.262	-0.0302	-0.057	-0.0845	0.0614	0.0955	0.048	-0.154	-0.0633
g__Stelligera	g__Stelligera	6.58045803016034	g__Stelligera	0.623	blue	-0.0459	-0.185	-0.0341	-0.112	-0.0933	0.199	0.108	-0.114	0.0479	-0.157
g__Stenostomum	g__Stenostomum	1.43107624183304	g__Stenostomum	0.4781	blue	-0.0804	0.11	-0.003	-0.0734	-0.14	-0.154	-0.0905	-0.051	0.0832	-0.104
g__Sumerlaea	g__Sumerlaea	2.40725181162483	g__Sumerlaea	0.4699	blue	0.279	0.235	-0.0289	0.103	0.228	-0.121	-0.119	0.0808	-0.144	0.104
g__Sva0081_sediment_group	g__Sva0081_sediment_group	1.77900494133428	g__Sva0081_sediment_group	0.3881	blue	0.113	-0.0229	-0.0582	-0.0094	0.218	-0.0515	-0.0202	-0.0311	0.0086	0.0024
g__Syntrophus	g__Syntrophus	2.3967661134501697	g__Syntrophus	0.4739	blue	0.229	0.134	-0.0526	0.18	0.303	-0.214	-0.2	0.225	-0.0281	0.159
g__Taphrina	g__Taphrina	4.13608408395304	g__Taphrina	0.5758	blue	-0.11	-0.245	-0.0336	-0.065	-0.107	0.0267	-0.357	0.248	0.12	-0.0394
g__Terrisporobacter	g__Terrisporobacter	2.41383318159304	g__Terrisporobacter	0.5046	blue	0.428	0.129	-0.05	0.133	0.153	-0.127	-0.213	0.0405	-0.0793	-0.0138
g__Tethya	g__Tethya	1.88052223916222	g__Tethya	0.4943	blue	0.0128	0.0606	0.461	0.0783	0.135	-0.085	-0.0319	-0.0438	-0.0161	-0.0049
g__Turritopsis	g__Turritopsis	6.07448047602584	g__Turritopsis	0.6351	blue	0.368	0.0712	-0.0187	0.242	0.0533	0.0213	-0.189	-0.0015	-0.069	-0.0721
g__UKL13-1	g__UKL13-1	12.2351053846839	g__UKL13-1	0.7229	blue	0.108	0.216	0.0174	-0.0575	0.0264	-0.137	-0.215	0.0774	-0.149	0.13
